x	y	z	ts
1,750000	-1,680000	-3,080000	2020-10-13T22:56:01:308
0,070000	0,210000	-0,770000	2020-10-13T22:56:01:309
0,910000	0,070000	-0,700000	2020-10-13T22:56:01:309
0,630000	-0,070000	-0,630000	2020-10-13T22:56:01:309
-0,210000	-0,070000	-0,630000	2020-10-13T22:56:01:310
-0,560000	-0,070000	-0,700000	2020-10-13T22:56:01:310
-0,070000	-0,350000	-0,700000	2020-10-13T22:56:01:311
0,070000	-0,980000	-0,490000	2020-10-13T22:56:01:311
0,210000	-0,280000	-0,630000	2020-10-13T22:56:01:311
-0,980000	1,190000	-0,980000	2020-10-13T22:56:01:312
6,090000	1,330000	-0,700000	2020-10-13T22:56:01:312
6,090000	1,330000	-0,700000	2020-10-13T22:56:01:313
6,090000	1,330000	-0,700000	2020-10-13T22:56:01:313
9,310000	1,120000	-0,560000	2020-10-13T22:56:01:314
11,200000	1,120000	-0,490000	2020-10-13T22:56:01:324
11,200000	1,260000	-0,560000	2020-10-13T22:56:01:341
9,730000	1,540000	-0,910000	2020-10-13T22:56:01:361
5,530000	1,260000	-1,400000	2020-10-13T22:56:01:379
2,240000	1,680000	-2,310000	2020-10-13T22:56:01:400
-0,630000	2,380000	-2,940000	2020-10-13T22:56:01:419
-4,480000	2,450000	-3,640000	2020-10-13T22:56:01:441
-6,790000	3,360000	-4,620000	2020-10-13T22:56:01:460
-10,430000	3,570000	-5,320000	2020-10-13T22:56:01:480
-14,770000	3,430000	-5,810000	2020-10-13T22:56:01:500
18,129999	0,420000	-4,760000	2020-10-13T22:56:01:521
22,820000	-1,540000	-11,690000	2020-10-13T22:56:01:540
-1,330000	7,350000	-14,000000	2020-10-13T22:56:01:560
-8,750000	11,760000	-14,350000	2020-10-13T22:56:01:580
2,590000	9,730000	-17,430000	2020-10-13T22:56:01:601
7,630000	8,470000	-17,639999	2020-10-13T22:56:01:620
6,510000	8,190000	-17,920000	2020-10-13T22:56:01:641
8,050000	6,930000	-17,920000	2020-10-13T22:56:01:660
12,880000	4,410000	-18,340000	2020-10-13T22:56:01:680
14,350000	-0,210000	-18,129999	2020-10-13T22:56:01:700
11,760000	-1,610000	-17,570000	2020-10-13T22:56:01:721
14,770000	-2,240000	-15,400000	2020-10-13T22:56:01:740
15,540000	-4,900000	-13,510000	2020-10-13T22:56:01:760
13,370000	-5,530000	-14,770000	2020-10-13T22:56:01:780
6,930000	-6,090000	-11,900000	2020-10-13T22:56:01:801
7,000000	-6,090000	-11,200000	2020-10-13T22:56:01:820
11,830000	-8,190000	-9,450000	2020-10-13T22:56:01:846
11,200000	-9,660000	-8,120000	2020-10-13T22:56:01:860
4,130000	-10,780000	-4,970000	2020-10-13T22:56:01:880
-0,840000	-6,930000	-3,430000	2020-10-13T22:56:01:900
11,830000	-5,530000	-5,110000	2020-10-13T22:56:01:922
12,110000	-4,130000	-5,250000	2020-10-13T22:56:01:941
7,840000	-4,130000	-4,760000	2020-10-13T22:56:01:961
12,460000	-7,140000	-4,620000	2020-10-13T22:56:01:980
13,860000	-8,190000	-3,010000	2020-10-13T22:56:02:001
16,309999	-7,070000	-1,680000	2020-10-13T22:56:02:020
20,299999	-4,130000	-3,850000	2020-10-13T22:56:02:042
17,639999	0,070000	-3,920000	2020-10-13T22:56:02:060
15,680000	-0,140000	-4,410000	2020-10-13T22:56:02:092
13,440001	-0,070000	-4,970000	2020-10-13T22:56:02:102
12,460000	-0,350000	-5,740000	2020-10-13T22:56:02:123
12,810000	0,210000	-4,760000	2020-10-13T22:56:02:140
14,490000	-0,140000	-3,010000	2020-10-13T22:56:02:162
15,330000	-0,630000	-2,660000	2020-10-13T22:56:02:180
14,000000	-1,120000	-2,380000	2020-10-13T22:56:02:202
11,690000	-2,100000	-2,030000	2020-10-13T22:56:02:223
8,820000	-1,820000	-1,820000	2020-10-13T22:56:02:243
6,790000	-0,420000	-1,260000	2020-10-13T22:56:02:262
4,970000	-0,350000	-0,910000	2020-10-13T22:56:02:285
3,430000	0,420000	-0,630000	2020-10-13T22:56:02:302
1,470000	1,610000	-0,490000	2020-10-13T22:56:02:327
3,080000	2,240000	0,700000	2020-10-13T22:56:02:344
4,130000	2,380000	2,030000	2020-10-13T22:56:02:364
2,940000	1,470000	2,520000	2020-10-13T22:56:02:382
-0,980000	0,420000	3,500000	2020-10-13T22:56:02:404
-3,150000	0,560000	3,780000	2020-10-13T22:56:02:422
-5,670000	0,840000	3,500000	2020-10-13T22:56:02:444
-8,540000	0,910000	3,850000	2020-10-13T22:56:02:463
-12,950000	0,140000	4,620000	2020-10-13T22:56:02:485
-17,990000	-0,630000	4,900000	2020-10-13T22:56:02:502
-19,110001	0,980000	6,160000	2020-10-13T22:56:02:526
-17,430000	-0,350000	6,720000	2020-10-13T22:56:02:543
-15,820000	-0,490000	6,370000	2020-10-13T22:56:02:567
-15,120000	0,140000	6,090000	2020-10-13T22:56:02:585
-14,560000	0,210000	5,320000	2020-10-13T22:56:02:606
-13,580000	0,560000	4,970000	2020-10-13T22:56:02:623
-9,240000	0,490000	4,480000	2020-10-13T22:56:02:647
-3,500000	0,140000	4,130000	2020-10-13T22:56:02:663
0,560000	0,280000	3,640000	2020-10-13T22:56:02:687
3,220000	-0,280000	2,940000	2020-10-13T22:56:02:703
3,640000	-0,560000	2,310000	2020-10-13T22:56:02:725
3,010000	-0,210000	2,170000	2020-10-13T22:56:02:742
3,570000	0,420000	1,960000	2020-10-13T22:56:02:766
2,520000	-0,210000	1,960000	2020-10-13T22:56:02:783
-0,560000	-1,960000	2,240000	2020-10-13T22:56:02:805
-2,100000	-2,660000	2,940000	2020-10-13T22:56:02:823
-2,240000	-2,170000	2,870000	2020-10-13T22:56:02:847
-1,890000	-2,100000	3,010000	2020-10-13T22:56:02:862
1,190000	-4,760000	3,290000	2020-10-13T22:56:02:885
0,840000	-4,830000	3,570000	2020-10-13T22:56:02:903
